screen_name,name,twitter_id,description,year,month,date,time,tweet_id,tweet
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,17,2.26,821181922768351236,"b'US astronaut Eugene Cernan, the\nlast man to set foot on the moon, has died at age 82, NASA announces (PTI)'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,17,2.9,821177647908548608,"b""Forty of the world's biggest companies assemble and agree to come up with cleaner ways to make and consume plastic reports AFP"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,17,2.8,821177451409616896,b'Eight policemen killed as terrorists attack a security checkpoint at Al-Naqb in New Valley Governorate in southwestern Egypt (PTI)'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,17,2.8,821177246236819456,b'#BREAKING Turkish police catch Istanbul nightclub attacker: AFP quotes state TV https://t.co/EaVdqrkmgW'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,17,1.30,821167658116616193,b'Jio customer base crosses 72.4 million by end December (PTI) https://t.co/Ox1r4wizcO'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,17,0.30,821152559855497216,"b'Indian surgical strike will meet befitting response, warns Pakistan Defence Minister Khawaja Asif (PTI) https://t.co/wpCK2nGIJF'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,23.30,821137465301987328,b'EC issues notice to Arvind Kejriwal for violation of model code of conduct in Jan 8 speech in Goa (PTI) https://t.co/Bqtw3GJ2ao'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,22.30,821122368718434305,"b""After DMK's MK Stalin calls Peta anti-national &amp; demands it be banned over Jallikattu, the NGO says his criticism c\xe2\x80\xa6 https://t.co/Ma34mNWxEb"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,21.30,821107265465974786,"b'Inflation up 3.39%, may rise further in Jan-Feb (PTI) https://t.co/uGbVo5dOKs'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,21.0,821099716566024193,"b""EU 'has no need for outside advice,' France's Hollande says of Trump https://t.co/BnQLIkLuf9"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,20.30,821092165547741184,"b'By inducting Sidhu into party, Cong accepting defeat: AAP (PTI) https://t.co/ZJRsKCUSed'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,20.0,821084622155026433,b'India to pitch for defence exports: Defence Minister Manohar Parrikar (PTI) https://t.co/ggInIXLT3h'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,19.30,821077072202366976,"b""Salman, SRK to reunite on-screen for 'Tubelight' (PTI) https://t.co/ikQ8dKspxy"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,19.0,821069524854341634,b'Four police killed in Turkey roadside bomb attack (AFP) https://t.co/KdALPHJR90'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,18.22,821060134482956289,b'World Economic Forum Annual Meeting opens at Davos (PTI)'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.52,821052507971584000,"b""#JUSTIN FIR lodged against convict neta Shahabuddin in connection with his 'selfies' taken from inside Siwan Jail"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.46,821050941885583361,b'Palestinian killed in West Bank clashes with Israeli army (AFP)'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.18,821043973653483520,b'Sidhu joined Cong because he saw that BJP cards won\xe2\x80\x99t work this time in the polls: Kumar Ketkar #SidhuBatsForCong'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.15,821043330045923329,b'I want to make it very clear \xe2\x80\x93 popularity doesn\xe2\x80\x99t turn into votes: RP Singh #SidhuBatsForCong'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.13,821042681153523712,b'Congress has fantastic young leadership: Tehseen Poonawalla #SidhuBatsForCong'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.13,821042676824948736,"b'Navjot Singh Sidhu is not criticising BJP leaders. He is only criticising Amarinder Singh: Rajagopalan, Senior Journalist #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.12,821042493684850689,"b'Sidhu knows Amarinder Singh is not having good terms with Rahul Gandhi, so he might be chosen as CM face: Shahid Siddiqui #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.9,821041582841458688,"b'Frankly, it\xe2\x80\x99s a comedy what Navjot Singh Sidhu has been doing in the last few months: Saba Naqvi #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.8,821041453644345346,"b'The question is, Sidhu joining Congress will solve the party\xe2\x80\x99s problems or create more issues? Saba Naqvi #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.5,821040694072442881,b'Today in Punjab the battle is between Congress and AAP. Akali-BJP alliance is in the third position: Shahid Siddiqu\xe2\x80\xa6 https://t.co/BxY8Ht53KT'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.3,821040103489437701,b'Congress will cling on to anything that can save it in the Punjab elections: RP Singh #SidhuBatsForCong'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,17.1,821039651305693184,"b'Sidhu has a goal, which is development of Punjab: Tehseen Poonawalla #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.59,821039108399038464,"b""Sidhu clearly feels that Modi is on decline and BJP is on decline. That's why he left: Kumar Ketkar, Senior Journal\xe2\x80\xa6 https://t.co/7qeyR4293q"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.57,821038660975988736,"b""It's a comedy show what Sidhu has been doing over the past few months: Saba Naqvi #SidhuBatsForCong"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.56,821038494130831362,"b'Sidhu knew no party would make him CM, but he just wants to teach BJP a lesson: Shahid Siddiqui #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.55,821038214077186049,"b'Sidhu was watching which party is gaining ground, he saw it\xe2\x80\x99s Congress and joined: Shahid Siddiqui #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.54,821037941610913793,"b'Sidhu\xe2\x80\x99s ego was hurt while in BJP: Shahid Siddiqui, Inter Faith Peace Foundation &amp; Fmr MP #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.53,821037790833979392,"b'March 4 we will prove that Sidhu cannot win his own seat from Amritsar. I am challenging Cong: RP Singh, BJP\xe2\x80\xa6 https://t.co/3kyEXnEoXp'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.51,821037154549768192,b'Sidhu\xe2\x80\x99s ambition is to be the Chief Minister: RP Singh #SidhuBatsForCong'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.50,821036902547603456,"b'If BJP was strong, Sidhu won\xe2\x80\x99t have quit the party, after all he\xe2\x80\x99s an opportunist: Kumar Ketkar #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.49,821036728429461505,"b'Sidhu\xe2\x80\x99s departure from BJP indicates, he has lost trust in PM Modi: Kumar Ketkar #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.49,821036569272483841,"b'The question is, why did Sidhu feel, he should leave BJP &amp; join Congress: Kumar Ketkar, Senior Journalist #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.48,821036332533317632,"b'Sidhu has kept his option open, he didn\xe2\x80\x99t criticise BJP, he spoke about Amarinder Singh: R Rajagopalan, Sr Journalist #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.47,821036188836343808,"b""Navjot Singh Sidhu's political misadventure or journey has actually been something quite amazing: Saba Naqvi\xe2\x80\xa6 https://t.co/TCeZthhgfp"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.46,821035863605907457,"b'I challenge Congress, Sidhu will not win from Amritsar seat: RP Singh #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.45,821035571627827200,"b'Everybody knows Sidhu is a confused man and egoistic too: RP Singh, BJP #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.44,821035388039032832,"b'Punjab elections will be a comedy affair, we have 3 comedians contesting: Saba Naqvi #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.44,821035342522355712,"b'To jump parties is not an issue, but Sidhu\xe2\x80\x99s saga is disgraceful: Saba Naqvi, Senior Journalist #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.41,821034637984231424,b'Sidhu\xe2\x80\x99s inclusion shows that Congress has a larger heart: Tehseen Poonawalla #SidhuBatsForCong'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.41,821034594342490112,"b'Congress is winning Punjab, and you\xe2\x80\x99ll be surprised with the results: Tehseen Poonawalla #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.39,821034161003757568,"b'Sidhu is a votegetter; he has influence in Punjab, hence Congress will win Punjab: Tehseen Poonawalla, Political Analyst #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.25,821030547032068097,b'Coming up next on @thenewshour \xe2\x80\x93 \xe2\x80\x98Opportunism\xe2\x80\x99 meets \xe2\x80\x98convenience?\xe2\x80\x99 Tweet your views with #SidhuBatsForCong https://t.co/GQEhfPFQzB'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.24,821030365141893121,b'There is a segment of people who believe in violence&amp; want next generation to be generation of stone throwers:Ashok Pandit #DangalVsFanatics'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.22,821029905605410816,"b'#WATCH If the girl has acted in a movie, she should be open to criticism: Inamum Nabi, Awami Ithad Party\xe2\x80\xa6 https://t.co/IFBaQDuwjY'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.19,821029133765509121,b'The actors are a role model for the Kashmiris: Geeta Phogat &amp; Babita Phogat #DangalVsFanatics'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.15,821028205188395009,"b'There are many female wrestlers, who follow Islam, win medals in any international event: Geeta Phogat &amp; Babita Pho\xe2\x80\xa6 https://t.co/Poc4bX3uHP'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.11,821027215877939201,"b""I want to ask Maulana Maqsood-ul-Hasan Qasmi, is he not proud of Zaira Wasim's performance in the film? Geeta Phoga\xe2\x80\xa6 https://t.co/yPMkhKZ64J"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.9,821026635205857280,b'#WATCH Advaita Kala on #DangalVsFanatics https://t.co/MYj88BzoPD'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.9,821026597155311617,"b""You are projecting a girl who has taken part in 'Dangal' as a hero: Maulana Maqsood-ul-Hasan Qasmi #DangalVsFanatics"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.9,821026572656377858,"b'This actor herself came out and apologised, nobody forced her to do so: Maulana Maqsood-ul-Hasan Qasmi #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.6,821025861214277632,"b'It\xe2\x80\x99s nothing but political bullying: Advaita Kala, Author #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.6,821025781862305792,"b'It\xe2\x80\x99s because of people like him (Maulana Maqsood-ul-Hasan Qasmi), wars happen: Sanjana Galrani #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.5,821025684218908672,"b""Kashmir is a land of culture. It's these people who have rotten this place: Ashok Pandit to Pirzada Mohd Amin Shah #DangalVsFanatics"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.4,821025278390571009,"b'Censor Board is a commodity, it sells everything: Maulana Maqsood-ul-Hasan Qasmi, Imam Council of India #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.3,821025169401516032,"b'#WATCH The actor is just 16 years old and she\xe2\x80\x99s scared: Sanjana Galrani, Actor #DangalVsFanatics https://t.co/tATIfqot3R'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,16.0,821024228430331904,"b'#WATCH Ashok Pandit, Filmmaker &amp; Social Activist slams Pirzada Mohd Amin Shah on #DangalVsFanatics https://t.co/6V3SMTRY81'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.57,821023469429202944,b'India is celebrating her(Zaira Wasim) brilliant performance. So who is anybody else to comment on that?: Zenat Shaquat Ali #DangalVsFanatics'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.56,821023437418135553,b'#WATCH Pirzada Mohd Amin Shah on #DangalVsFanatics https://t.co/SCSkOMooA4'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.55,821023033615753217,"b'#WATCH Until the Kashmir issue is solved, these things will keep happening: Pirzada Mohd Amin Shah #DangalVsFanatics https://t.co/UrKxOW4ZYi'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.52,821022275063279616,"b'#WATCH Why do we mix everything with religion? Asks Zenat Shaquat Ali, Islamic Studies &amp;Director General,Wisdom Fou\xe2\x80\xa6 https://t.co/ydQLJoeAxL'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.51,821022132188643329,b'It\xe2\x80\x99s time for us to stop bringing religion into everything: Zenat Shaquat Ali #DangalVsFanatics'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.48,821021294284062723,"b'#WATCH This issue is not at all debatable: Pirzada Mohd Amin Shah, Muslim Personal Law Board, J&amp;K #DangalVsFanatics https://t.co/TBuQSx5nGC'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.48,821021284192649217,"b'If she is a Muslim, she should follow all commandments of the religion: Pirzada Mohd Amin Shah #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.45,821020438608257025,"b""#WATCH We're proud of the actor for portraying our lives so nicely: Geeta Phogat #DangalVsFanatics https://t.co/GxLRhdNu8i"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.44,821020324494016513,"b'Every Indians must feel proud of Zaira Wasim: Geeta Phogat, Wrestler #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.43,821020021195350016,"b'#WATCH \xe2\x80\x98After merciless cyber bullying, Dangal actress Zaira Wasim renounces role.\xe2\x80\x99 Tweet your views with\xe2\x80\xa6 https://t.co/b2i0bB2NKG'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.43,821019933186420736,"b'It\xe2\x80\x99s really sad; people are proud of us, but humiliating the actor: Geeta Phogat &amp; Babita Phogat, Wrestler, India #DangalVsFanatics'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.26,821015735497555969,"b""Fanatics troll 'Dangal' actor: Omar Abdullah expresses anguish Read the full story here: https://t.co/Tdnz4yHgFi\xe2\x80\xa6 https://t.co/Ak1IuRPCvv"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.19,821014123492364292,b'No one to police cyber fanatics; tweet your views with #DangalVsFanatics https://t.co/QS74N8RwmF'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.19,821013961101418496,b'On @thenewshour \xe2\x80\x93 \xe2\x80\x98Will India let fanatics dictate?\xe2\x80\x99 Watch the debate at 9pm on @timesnow and tweet your views with\xe2\x80\xa6 https://t.co/rxRRG14sTe'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.17,821013528853278720,"b'Activists, citizens back Zaira Wasim, slam those criticizing her. Read the full story here: https://t.co/Yv4xmQKN2q\xe2\x80\xa6 https://t.co/nxtYUh5M1a'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.14,821012719243554816,"b""'Sidhu has lost his credibility,' Harsimrat Kaur Badal tells @TimesNow #SidhuBatsForCong"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.13,821012501018058752,b'After merciless cyber bullying \xe2\x80\x98Dangal\xe2\x80\x99 actress renounces role. Tweet your take on #DangalVsFanatics and join tonig\xe2\x80\xa6 https://t.co/nrzcgNZAcU'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.13,821012388652552192,"b""#WATCH 'Sidhu's only aim is to serve himself,' Harsimrat Kaur Badal tells @timesnow #SidhuBatsForCong https://t.co/HsKgycYz9l"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.8,821011180542164998,"b'\xe2\x80\x98Sidhu has ended up making a laughing stock of himself,\xe2\x80\x99 Harsimrat Badal tells @timesnow #SidhuBatsForCong'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,15.4,821010231836770304,b'Navjot Singh Sidhu then and now. Tweet your reactions with #SidhuBatsForCong https://t.co/WZNiaITxMo'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.42,821004614405386240,"b""What Navjot Sidhu said about Rahul Gandhi in the past before becoming a 'born Congressman.' Tweet your reactions wi\xe2\x80\xa6 https://t.co/guLWKcWNIe"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.36,821003285222084609,b'Airports Authority of India (AAI) plans to partially privatise two of its key airports - Ahmedabad &amp; Jaipur - by th\xe2\x80\xa6 https://t.co/0VN54SOyRT'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.34,821002747390595072,"b""Here's how Navjot Sidhu launched attacks on Congress in the past. Tweet your reactions with #SidhuBatsForCong https://t.co/eHXHFPO9m1"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.30,821001754489651200,"b'Zaira Wasim Khan must answer what were the pulls &amp; pressures which forced her to write the letter: Engineer Rashid,\xe2\x80\xa6 https://t.co/muTISgeHno'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.29,821001551854637057,"b'2011 until 2014 Navjot Singh Sidhu was critical about Congress;today,becomes a \xe2\x80\x98born Congressman.\xe2\x80\x99 Tweet your opini\xe2\x80\xa6 https://t.co/ccmBdr2o4d'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.23,821000032090521600,b'Donald Trump says he has no plans to quit Twitter even after becoming US President this week https://t.co/w8DsBgfY1U'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.21,820999406493323264,"b""Navjot Singh Sidhu's political 'trail' before making his way into Congress. Tweet your reactions with\xe2\x80\xa6 https://t.co/3jDWnUFdni"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.8,820996248769437697,"b'There is no need for Zaira to issue an apology. She has not done anything wrong, says Geeta Phogat, Olympian wrestl\xe2\x80\xa6 https://t.co/Zl2sttbe8s'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,14.4,820995224516300800,"b""IMF cuts India's growth rate to 6.6 per cent from 7.6 per cent due to impact of demonetisation https://t.co/nWzzuFg1Pl"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.53,820992471501066241,"b""#WATCH 'I congratulate Akhilesh Yadav,' says Sheila Dikshit, Congress UP CM candidate on #AkhileshCyclesAway https://t.co/tq53MdjheV"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.41,820989366663155713,"b""#WATCH Mujhe umeed hain 'mahagathbandhan' hoga: Ram Gopal Yadav #AkhileshCyclesAway https://t.co/VMRnwuoaZd"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.31,820986714755768320,b'#BREAKING Akhilesh Yadav open to tie up with Congress: Ram Gopal Yadav #AkhileshCyclesAway https://t.co/RumZMbZ4sP'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.26,820985667530457088,"b""#BREAKING Election Commission (EC) allots Samajwadi Party's 'Cycle' symbol to Akhilesh Yadav #AkhileshCyclesAway https://t.co/lSbYep24Vz"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.19,820983832027561984,"b""#WATCH Amazon hurts India's sentiments once again; sells goods with Mahatma Gandhi's image - A Report\xe2\x80\xa6 https://t.co/FI4Q4HfIpU"""
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.19,820983779846135808,b'Former BCCI vice-president G Gangaraju quits as Andhra CA general secretary having completed 9 years as per Lodha Panel norms (PTI)'
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.14,820982633396105216,"b'What KP Munusamy says is untruth, the whole of Tamil Nadu knows it, says OS Manian, Tamil Nadu Minister for Handloo\xe2\x80\xa6 https://t.co/0tpy8mVaXZ'"
TimesNow,TIMES NOW,240649814,b'Times Now is India\xe2\x80\x99s most watched English news channel. Follow us for breaking news & updates.',2017,1,16,13.6,820980460469813249,b'Five dead in shooting at Mexico music festival (AFP)'
